label,category,utterance1,utterance2
1,using_microwave_3,"{'user': 'Alien', 'text': 'Yes, done!', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Can I just grab the food inside?', 'intent': 'Ask_about_action'}"
0,using_microwave_3,"{'user': 'Alien', 'text': 'Can I just grab the food inside?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'Yes, just be careful it may be hot!', 'intent': 'Yes-no_positive'}"
0,using_microwave_3,"{'user': 'Human', 'text': 'Yes, just be careful it may be hot!', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Thanks for the warning, I got it!', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'Thanks for the warning, I got it!', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Now, are we done or are we missing something? ', 'intent': 'Ask_know_action'}"
0,using_microwave_3,"{'user': 'Human', 'text': 'Now, are we done or are we missing something? ', 'intent': 'Ask_know_action'}","{'user': 'Alien', 'text': 'I think we are done but I am not sure!', 'intent': 'Inform_confused'}"
0,using_microwave_3,"{'user': 'Alien', 'text': 'I think we are done but I am not sure!', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Once we get the food out, we need to close the microwave door. ', 'intent': 'Inform_action'}"
0,using_microwave_3,"{'user': 'Human', 'text': 'Once we get the food out, we need to close the microwave door. ', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Oh, that makes sense. ', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'Oh, that makes sense. ', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Do you know where to go now?', 'intent': 'Ask_know_object'}"
0,using_microwave_3,"{'user': 'Human', 'text': 'Do you know where to go now?', 'intent': 'Ask_know_object'}","{'user': 'Alien', 'text': 'Yes, I am going to the kitchen worktable. ', 'intent': 'Yes-no_positive'}"
0,using_microwave_3,"{'user': 'Alien', 'text': 'Yes, I am going to the kitchen worktable. ', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Are you sure this is where we go?', 'intent': 'Ask_sure_about_location'}"
0,using_microwave_3,"{'user': 'Human', 'text': 'Are you sure this is where we go?', 'intent': 'Ask_sure_about_location'}","{'user': 'Alien', 'text': 'No, you are right! ', 'intent': 'Yes-no_negative'}"
0,using_microwave_3,"{'user': 'Alien', 'text': 'No, you are right! ', 'intent': 'Yes-no_negative'}","{'user': 'Alien', 'text': 'I need to go to the dining table to put the food down. ', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'I need to go to the dining table to put the food down. ', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Is this the dining table? ', 'intent': 'Ask_about_location'}"
0,using_microwave_3,"{'user': 'Alien', 'text': 'Is this the dining table? ', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': 'Yes, the dining table is right in front of you. ', 'intent': 'Inform_location'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'Yes, the dining table is right in front of you. ', 'intent': 'Inform_location'}","{'user': 'Human', 'text': 'Do you know what to do next? ', 'intent': 'Ask_know_action'}"
0,using_microwave_3,"{'user': 'Human', 'text': 'Do you know what to do next? ', 'intent': 'Ask_know_action'}","{'user': 'Alien', 'text': 'Yes, I can put the heated salmon down here. ', 'intent': 'Inform_understanding'}"
0,using_microwave_3,"{'user': 'Alien', 'text': 'Yes, I can put the heated salmon down here. ', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""Yes, that's exactly right! "", 'intent': 'Yes-no_positive'}"
1,using_microwave_3,"{'user': 'Human', 'text': ""Yes, that's exactly right! "", 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'How did I do on microwaving salmon?', 'intent': 'Casual_question'}"
0,using_microwave_3,"{'user': 'Alien', 'text': 'How did I do on microwaving salmon?', 'intent': 'Casual_question'}","{'user': 'Human', 'text': 'You did an awesome job! ', 'intent': 'Casual_response'}"
0,using_microwave_3,"{'user': 'Human', 'text': 'You did an awesome job! ', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'Thanks!', 'intent': 'Casual_response'}"
0,using_microwave_3,"{'user': 'Human', 'text': 'You did an awesome job! ', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'Thanks!', 'intent': 'Casual_response'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'I would love to have a drink but there seems to be no clean glasses', 'intent': 'Casual_observation'}","{'user': 'Human', 'text': 'In that case, this would be a great time to learn how to wash a glass', 'intent': 'Casual_response'}"
0,wash_glass_2,"{'user': 'Human', 'text': 'In that case, this would be a great time to learn how to wash a glass', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': ""Sounds good, I'm ready to start learning whenever you say"", 'intent': 'Inform_get_started'}"
1,wash_glass_2,"{'user': 'Alien', 'text': ""Sounds good, I'm ready to start learning whenever you say"", 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': 'First, you need to grab a glass to wash', 'intent': 'Inform_next_step'}"
0,wash_glass_2,"{'user': 'Human', 'text': 'First, you need to grab a glass to wash', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Where can I find a glass?', 'intent': 'Ask_about_location'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'Where can I find a glass?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': ""There's four of them on the table over there"", 'intent': 'Inform_location'}"
0,wash_glass_2,"{'user': 'Human', 'text': ""There's four of them on the table over there"", 'intent': 'Inform_location'}","{'user': 'Alien', 'text': ""Ok, I'll go get one"", 'intent': 'Inform_understanding'}"
1,wash_glass_2,"{'user': 'Alien', 'text': ""Ok, I'll go get one"", 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'I have it now', 'intent': 'Inform_condition'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'I have it now', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'Are you sure that is what you need to wash?', 'intent': 'Ask_sure_about_object'}"
0,wash_glass_2,"{'user': 'Human', 'text': 'Are you sure that is what you need to wash?', 'intent': 'Ask_sure_about_object'}","{'user': 'Human', 'text': 'Remember you wanted to wash a glass so you could drink from it', 'intent': 'Inform_object'}"
0,wash_glass_2,"{'user': 'Human', 'text': 'Remember you wanted to wash a glass so you could drink from it', 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'Oh, I understand. This is flat so it would probably not hold liquid well', 'intent': 'Inform_understanding'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'Oh, I understand. This is flat so it would probably not hold liquid well', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'It must not be a glass then', 'intent': 'Inform_observation'}"
1,wash_glass_2,"{'user': 'Alien', 'text': 'It must not be a glass then', 'intent': 'Inform_observation'}","{'user': 'Alien', 'text': ""I've put it down now"", 'intent': 'Inform_condition'}"
0,wash_glass_2,"{'user': 'Alien', 'text': ""I've put it down now"", 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'Good, now you can go ahead and take the glass', 'intent': 'Ask_take_next_step'}"
1,wash_glass_2,"{'user': 'Human', 'text': 'Good, now you can go ahead and take the glass', 'intent': 'Ask_take_next_step'}","{'user': 'Alien', 'text': 'Is this a glass then?', 'intent': 'Ask_about_object'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'Is this a glass then?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': ""Yeah, that's perfect"", 'intent': 'Yes-no_positive'}"
1,wash_glass_2,"{'user': 'Human', 'text': ""Yeah, that's perfect"", 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Now you need to put the glass in the sink and wash it', 'intent': 'Inform_next_step'}"
0,wash_glass_2,"{'user': 'Human', 'text': 'Now you need to put the glass in the sink and wash it', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Where is the sink?', 'intent': 'Ask_about_location'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'Where is the sink?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': ""It's the whole in the kitchen counter here right next to me "", 'intent': 'Inform_location'}"
0,wash_glass_2,"{'user': 'Human', 'text': ""It's the whole in the kitchen counter here right next to me "", 'intent': 'Inform_location'}","{'user': 'Alien', 'text': ""I'll put the glass there then"", 'intent': 'Inform_understanding'}"
1,wash_glass_2,"{'user': 'Alien', 'text': ""I'll put the glass there then"", 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'The glass is now in the sink', 'intent': 'Inform_condition'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'The glass is now in the sink', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'You are doing a great job', 'intent': 'Casual_observation'}"
1,wash_glass_2,"{'user': 'Human', 'text': 'You are doing a great job', 'intent': 'Casual_observation'}","{'user': 'Human', 'text': 'Do you know what to do next?', 'intent': 'Ask_know_next_step'}"
0,wash_glass_2,"{'user': 'Human', 'text': 'Do you know what to do next?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Yes, I need to wash the glass', 'intent': 'Yes-no_positive'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'Yes, I need to wash the glass', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'How do I wash it?', 'intent': 'Ask_about_action'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'How do I wash it?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'To wash it turn on the water and use it to rinse it', 'intent': 'Inform_action'}"
0,wash_glass_2,"{'user': 'Human', 'text': 'To wash it turn on the water and use it to rinse it', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': ""I'll do that then"", 'intent': 'Inform_understanding'}"
1,wash_glass_2,"{'user': 'Alien', 'text': ""I'll do that then"", 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'I have rinsed the glass with water and it looks clean now', 'intent': 'Inform_observation'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'I have rinsed the glass with water and it looks clean now', 'intent': 'Inform_observation'}","{'user': 'Human', 'text': 'Great, you should turn the water off now that you are done', 'intent': 'Inform_next_step'}"
0,wash_glass_2,"{'user': 'Human', 'text': 'Great, you should turn the water off now that you are done', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Ok, the water is now off', 'intent': 'Inform_condition'}"
1,wash_glass_2,"{'user': 'Alien', 'text': 'Ok, the water is now off', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': 'I now have a clean glass', 'intent': 'Inform_condition'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'I now have a clean glass', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': 'What should I do now?', 'intent': 'Ask_next_step'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'What should I do now?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'You should put it back on the table to use it later', 'intent': 'Inform_next_step'}"
1,wash_glass_2,"{'user': 'Human', 'text': 'You should put it back on the table to use it later', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'You mean the same table that I picked it up from?', 'intent': 'Ask_about_location'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'You mean the same table that I picked it up from?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': 'Exactly', 'intent': 'Yes-no_positive'}"
0,wash_glass_2,"{'user': 'Human', 'text': 'Exactly', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Ok, I will do that', 'intent': 'Inform_understanding'}"
1,wash_glass_2,"{'user': 'Alien', 'text': 'Ok, I will do that', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'The glass is now on the table', 'intent': 'Inform_condition'}"
0,wash_glass_2,"{'user': 'Alien', 'text': 'The glass is now on the table', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'Great, that is all there is to it', 'intent': 'Inform_other'}"
1,wash_glass_2,"{'user': 'Human', 'text': 'Great, that is all there is to it', 'intent': 'Inform_other'}","{'user': 'Human', 'text': ""Why don't you come back here next to the sink so we can review how the experience was"", 'intent': 'Inform_location'}"
0,wash_glass_2,"{'user': 'Human', 'text': ""Why don't you come back here next to the sink so we can review how the experience was"", 'intent': 'Inform_location'}","{'user': 'Alien', 'text': ""I'll be right there"", 'intent': 'Inform_understanding'}"
1,wash_glass_2,"{'user': 'Alien', 'text': ""I'll be right there"", 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'How did you feel learning how to clean the glass?', 'intent': 'Casual_question'}"
0,wash_glass_2,"{'user': 'Human', 'text': 'How did you feel learning how to clean the glass?', 'intent': 'Casual_question'}","{'user': 'Alien', 'text': ""I had a little trouble identifying the glass, but I think I've learned now"", 'intent': 'Casual_response'}"
0,wash_glass_2,"{'user': 'Alien', 'text': ""I had a little trouble identifying the glass, but I think I've learned now"", 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'Well, besides that I think you did really good', 'intent': 'Casual_observation'}"
0,wash_glass_2,"{'user': 'Alien', 'text': ""I had a little trouble identifying the glass, but I think I've learned now"", 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'Well, besides that I think you did really good', 'intent': 'Casual_observation'}"
0,read_book_2,"{'user': 'Alien', 'text': 'Michael, I am ready to start learning how to read', 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': 'Great, I have two books that I think would be great for you to start with', 'intent': 'Inform_action'}"
0,read_book_2,"{'user': 'Human', 'text': 'Great, I have two books that I think would be great for you to start with', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'First, I need you to come to the study room', 'intent': 'Inform_next_step'}"
0,read_book_2,"{'user': 'Human', 'text': 'First, I need you to come to the study room', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Where was that again?', 'intent': 'Ask_about_location'}"
0,read_book_2,"{'user': 'Alien', 'text': 'Where was that again?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': ""Just through the kitchen door. It's the one with the computer in it."", 'intent': 'Inform_location'}"
0,read_book_2,"{'user': 'Human', 'text': ""Just through the kitchen door. It's the one with the computer in it."", 'intent': 'Inform_location'}","{'user': 'Alien', 'text': ""Alright, I'll be right there"", 'intent': 'Inform_understanding'}"
1,read_book_2,"{'user': 'Alien', 'text': ""Alright, I'll be right there"", 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'You should pick up the two books that are on the shelf by the TV to read them', 'intent': 'Inform_next_step'}"
0,read_book_2,"{'user': 'Human', 'text': 'You should pick up the two books that are on the shelf by the TV to read them', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Ok, I will pick them up', 'intent': 'Inform_understanding'}"
1,read_book_2,"{'user': 'Alien', 'text': 'Ok, I will pick them up', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Are you sure that is what you need to pick up to start reading?', 'intent': 'Ask_sure_about_object'}"
0,read_book_2,"{'user': 'Human', 'text': 'Are you sure that is what you need to pick up to start reading?', 'intent': 'Ask_sure_about_object'}","{'user': 'Alien', 'text': 'I thought you said to pick up what was on the shelf by the TV', 'intent': 'Inform_confused'}"
0,read_book_2,"{'user': 'Alien', 'text': 'I thought you said to pick up what was on the shelf by the TV', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Yes, I said you should pick up the books on the shelf', 'intent': 'Yes-no_positive'}"
